"","inuidur1","female","black","othrace","dep1","dep2","q2","q3","q4","q5","q6","agelt35","agegt54","durable","lusd","husd","tg"
"2357",1.79175946922805,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"2358",1.38629436111989,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"2359",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"2360",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"2361",2.77258872223978,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"2362",3.29583686600433,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1
"2363",3.29583686600433,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
"2364",0.693147180559945,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"2365",3.04452243772342,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"2366",1.38629436111989,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"2367",1.79175946922805,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"2368",3.04452243772342,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"2369",2.30258509299405,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
"2370",0.693147180559945,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"2371",2.99573227355399,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"2372",0.693147180559945,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2373",3.13549421592915,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"2374",0.693147180559945,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"2375",2.30258509299405,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2376",1.09861228866811,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"2377",1.94591014905531,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
"2378",1.6094379124341,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2379",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2380",3.25809653802148,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2381",2.484906649788,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
"2382",3.29583686600433,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"2383",1.94591014905531,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"2384",1.94591014905531,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"2385",2.83321334405622,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"2386",0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"2387",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"2388",2.63905732961526,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2389",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"2390",1.94591014905531,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"2391",2.07944154167984,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"2392",0.693147180559945,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"2393",0.693147180559945,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
"2394",1.6094379124341,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"2395",3.17805383034795,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2396",2.56494935746154,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"2397",3.29583686600433,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"2398",2.484906649788,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"2399",3.29583686600433,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
"2400",0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1
"2401",2.30258509299405,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
"2402",2.30258509299405,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"2403",3.36729582998647,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0
"2404",1.38629436111989,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
"2405",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
"2406",1.09861228866811,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
"2407",1.38629436111989,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"2408",0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
"2409",2.484906649788,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2410",2.56494935746154,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
"2411",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"2412",3.29583686600433,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
"2413",2.56494935746154,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
"2414",3.2188758248682,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
"2415",1.38629436111989,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"2416",3.29583686600433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"2417",3.29583686600433,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2418",1.79175946922805,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"2419",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2420",2.19722457733622,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2421",2.94443897916644,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2422",3.2188758248682,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2423",1.94591014905531,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2424",3.04452243772342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2425",1.79175946922805,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
"2426",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2427",3.3322045101752,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"2428",1.94591014905531,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
"2429",2.19722457733622,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2430",3.09104245335832,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"2431",2.83321334405622,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"2432",0.693147180559945,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
"2433",0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"2434",1.94591014905531,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
"2435",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
"2436",2.07944154167984,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"2437",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
"2438",3.04452243772342,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"2439",3.29583686600433,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
"2440",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2441",2.30258509299405,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2442",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"2443",1.94591014905531,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
"2444",3.04452243772342,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"2445",1.09861228866811,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"2446",1.38629436111989,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2447",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2448",0.693147180559945,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
"2449",2.70805020110221,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"2450",2.39789527279837,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
"2451",1.38629436111989,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
"2452",2.484906649788,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2453",1.38629436111989,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"2454",2.484906649788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"2455",2.89037175789616,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"2456",2.19722457733622,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"2457",3.29583686600433,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"2458",3.17805383034795,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"2459",2.484906649788,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2460",2.56494935746154,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"2461",3.25809653802148,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
"2462",1.94591014905531,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2463",0.693147180559945,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
"2464",0.693147180559945,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2465",3.61091791264422,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2466",1.09861228866811,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"2467",3.09104245335832,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2468",0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"2469",2.39789527279837,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"2470",1.09861228866811,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"2471",1.38629436111989,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
"2472",3.29583686600433,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"2473",3.29583686600433,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2474",3.29583686600433,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"2475",1.6094379124341,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"2476",3.13549421592915,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
"2477",3.13549421592915,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"2478",3.29583686600433,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
"2479",1.6094379124341,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"2480",3.29583686600433,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"2481",2.19722457733622,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"2482",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"2483",2.07944154167984,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2484",2.83321334405622,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"2485",0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"2486",2.484906649788,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"2487",1.6094379124341,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"2488",3.04452243772342,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"2489",1.6094379124341,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0
"2490",3.25809653802148,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"2491",1.79175946922805,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2492",2.30258509299405,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
"2493",3.25809653802148,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"2494",0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
"2495",2.70805020110221,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
"2496",0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
"2497",2.484906649788,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"2498",3.09104245335832,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
"2499",1.6094379124341,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"2500",2.19722457733622,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"2501",1.38629436111989,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"2502",3.3322045101752,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"2503",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
"2504",1.79175946922805,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"2505",1.6094379124341,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"2506",3.29583686600433,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"2507",3.3322045101752,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"2508",2.19722457733622,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"2509",3.29583686600433,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"2510",0.693147180559945,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"2511",2.63905732961526,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"2512",3.29583686600433,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"2513",2.94443897916644,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"2514",2.30258509299405,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
"2515",2.30258509299405,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"2516",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
"2517",3.3322045101752,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"2518",3.2188758248682,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"2519",3.29583686600433,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
"2520",3.17805383034795,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
"2521",3.80666248977032,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"2522",1.09861228866811,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2523",3.29583686600433,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"2524",2.07944154167984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2525",3.29583686600433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2526",3.09104245335832,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2527",1.09861228866811,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"2528",3.29583686600433,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
"2529",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
"2530",2.94443897916644,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
"2531",3.29583686600433,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
"2532",3.3322045101752,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2533",2.30258509299405,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2534",2.19722457733622,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2535",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"2536",3.3322045101752,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
"2537",3.29583686600433,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
"2538",2.30258509299405,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"2539",2.39789527279837,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2540",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
"2541",1.79175946922805,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
"2542",3.29583686600433,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
"2543",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"2544",0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"2545",2.30258509299405,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"2546",3.29583686600433,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
"2547",3.29583686600433,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"2548",3.29583686600433,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"2549",2.63905732961526,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"2550",2.07944154167984,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1
"2551",1.94591014905531,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1
"2552",3.25809653802148,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"2553",2.70805020110221,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
"2554",0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
"2555",3.29583686600433,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
"2556",2.89037175789616,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"2557",2.99573227355399,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"2558",0.693147180559945,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"2559",3.29583686600433,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2560",2.39789527279837,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"2561",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"2562",0.693147180559945,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
"2563",2.30258509299405,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"2564",0.693147180559945,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2565",3.29583686600433,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
"2566",3.29583686600433,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"2567",0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
"2568",0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"2569",3.29583686600433,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"2570",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
"2571",3.29583686600433,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2572",2.484906649788,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2573",2.19722457733622,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
"2574",3.17805383034795,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
"2575",0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"2576",0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1
"2577",0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
"2578",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
"2579",0.693147180559945,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
"2580",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"2581",3.29583686600433,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
"2582",3.13549421592915,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
"2583",3.29583686600433,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
"2584",3.29583686600433,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0
"2585",0.693147180559945,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"2586",0.693147180559945,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"2587",2.30258509299405,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"2588",1.09861228866811,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2589",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
"2590",3.04452243772342,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"2591",3.29583686600433,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"2592",0.693147180559945,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
"2593",0.693147180559945,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"2594",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
"2595",2.56494935746154,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2596",3.29583686600433,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"2597",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
"2598",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"2599",2.30258509299405,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"2600",3.25809653802148,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"2601",3.17805383034795,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2602",2.39789527279837,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"2603",3.3322045101752,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"2604",2.99573227355399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"2605",3.29583686600433,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2606",3.29583686600433,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"2607",0.693147180559945,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"2608",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"2609",2.70805020110221,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"2610",2.94443897916644,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"2611",3.29583686600433,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"2612",3.29583686600433,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
"2613",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"2614",1.38629436111989,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"2615",3.09104245335832,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"2616",2.30258509299405,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"2617",1.38629436111989,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"2618",2.07944154167984,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2619",1.09861228866811,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2620",1.38629436111989,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"2621",0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
"2622",3.36729582998647,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2623",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"2624",2.94443897916644,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2625",2.484906649788,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"2626",1.38629436111989,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"2627",2.484906649788,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"2628",3.29583686600433,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"2629",1.94591014905531,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"2630",3.29583686600433,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"2631",3.29583686600433,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"2632",2.83321334405622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2633",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
"2634",0.693147180559945,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"2635",2.63905732961526,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
"2636",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"2637",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"2638",3.25809653802148,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"2639",3.17805383034795,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"2640",2.89037175789616,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"2641",2.19722457733622,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1
"2642",2.89037175789616,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"2643",3.13549421592915,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"2644",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"2645",3.40119738166216,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
"2646",3.40119738166216,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2647",3.29583686600433,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"2648",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
"2649",3.29583686600433,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
"2650",3.29583686600433,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
"2651",2.39789527279837,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"2652",2.19722457733622,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"2653",3.29583686600433,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"2654",1.94591014905531,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
"2655",3.3322045101752,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
"2656",2.39789527279837,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"2657",3.09104245335832,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"2658",1.09861228866811,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
"2659",3.04452243772342,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"2660",1.38629436111989,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"2661",2.19722457733622,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"2662",1.79175946922805,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
"2663",3.29583686600433,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2664",0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2665",1.94591014905531,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2666",1.79175946922805,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"2667",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"2668",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"2669",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
"2670",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
"2671",3.29583686600433,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
"2672",1.09861228866811,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
"2673",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"2674",3.09104245335832,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"2675",2.77258872223978,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"2676",2.99573227355399,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
"2677",1.38629436111989,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
"2678",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
"2679",3.13549421592915,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"2680",1.09861228866811,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
"2681",3.29583686600433,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1
